customer_id,rec,frec,val_mon
CS5436,211.0,5,391
CS5437,83.0,5,319
CS5438,116.0,3,207
CS5439,32.0,10,732
CS5440,42.0,4,266
CS5441,41.0,4,242
CS5442,25.0,6,390
CS5443,133.0,6,444
CS5444,66.0,3,202
CS5445,3.0,4,334
CS5446,13.0,9,557
CS5447,178.0,3,272
CS5448,114.0,5,342
CS5449,69.0,9,665
CS5450,197.0,6,470
CS5451,140.0,2,149
CS5452,157.0,3,282
CS5453,82.0,2,121
CS5454,57.0,4,256
CS5455,99.0,6,395
CS5456,21.0,4,258
CS5457,54.0,3,175
CS5458,6.0,5,476
CS5459,221.0,3,246
CS5460,9.0,7,452
CS5461,75.0,4,288
CS5462,155.0,4,278
CS5463,150.0,8,574
CS5464,46.0,8,611
CS5465,56.0,6,444
CS5466,143.0,4,227
CS5467,49.0,4,285
CS5468,56.0,4,334
CS5469,71.0,6,396
CS5470,14.0,4,229
CS5471,170.0,3,188
CS5472,22.0,5,347
CS5473,278.0,1,89
CS5474,45.0,4,203
CS5475,5.0,7,566
CS5476,27.0,11,772
CS5477,13.0,6,495
CS5478,10.0,7,492
CS5479,10.0,6,369
CS5480,57.0,7,508
CS5481,65.0,6,414
CS5482,176.0,6,488
CS5483,157.0,2,154
CS5484,146.0,4,235
CS5485,17.0,7,420
CS5486,67.0,5,342
CS5487,30.0,9,582
CS5488,44.0,6,450
CS5489,40.0,9,570
CS5490,17.0,9,487
CS5491,200.0,5,358
CS5492,27.0,6,440
CS5493,13.0,4,298
CS5494,212.0,2,169
CS5495,65.0,4,331
CS5496,168.0,3,177
CS5497,92.0,5,321
CS5498,56.0,6,477
CS5499,48.0,6,468
CS5500,6.0,5,342
CS5501,16.0,8,550
CS5502,38.0,6,365
CS5503,88.0,3,176
CS5504,18.0,6,397
CS5505,24.0,11,652
CS5506,74.0,2,185
CS5507,26.0,9,623
CS5508,80.0,6,356
CS5509,143.0,4,294
CS5510,54.0,1,62
CS5511,68.0,5,400
CS5512,191.0,4,231
CS5513,238.0,2,148
CS5514,78.0,4,318
CS5515,2.0,4,268
CS5516,274.0,4,283
CS5517,6.0,4,240
CS5518,71.0,5,329
CS5519,55.0,4,225
CS5520,29.0,5,317
CS5521,233.0,1,87
CS5522,39.0,12,847
CS5523,27.0,6,446
CS5524,1.0,7,518
CS5525,37.0,3,196
CS5526,20.0,6,480
CS5527,42.0,8,572
CS5528,32.0,8,560
CS5529,106.0,4,280
CS5530,203.0,4,267
CS5531,109.0,3,151
CS5532,80.0,5,357
CS5533,86.0,4,250
CS5534,19.0,7,416
CS5535,11.0,4,290
CS5536,34.0,4,239
CS5537,67.0,4,331
CS5538,51.0,5,318
CS5539,68.0,3,219
CS5540,36.0,4,250
CS5541,94.0,7,573
CS5542,41.0,2,168
CS5543,13.0,6,434
CS5544,86.0,5,374
CS5545,20.0,3,252
CS5546,67.0,4,320
CS5547,203.0,5,345
CS5548,71.0,2,167
CS5549,43.0,3,218
CS5550,127.0,3,240
CS5551,12.0,6,376
CS5552,78.0,5,383
CS5553,11.0,5,449
CS5554,16.0,4,291
CS5555,10.0,8,611
CS5556,4.0,7,422
CS5557,57.0,6,498
CS5558,53.0,5,324
CS5559,7.0,6,436
CS5560,138.0,9,678
CS5561,65.0,3,217
CS5562,9.0,10,732
CS5563,296.0,2,129
CS5564,91.0,5,345
CS5565,49.0,9,655
CS5566,40.0,2,156
CS5567,17.0,5,386
CS5568,69.0,6,396
CS5569,11.0,4,296
CS5570,149.0,5,319
CS5571,25.0,4,359
CS5572,10.0,5,356
CS5573,88.0,9,663
CS5574,144.0,4,360
CS5575,53.0,4,189
CS5576,90.0,9,667
CS5577,65.0,7,528
CS5578,85.0,4,290
CS5579,189.0,3,197
CS5580,127.0,8,501
CS5581,10.0,3,167
CS5582,127.0,4,284
CS5583,7.0,8,597
CS5584,59.0,5,391
CS5585,220.0,2,83
CS5586,46.0,3,215
CS5587,74.0,11,841
CS5588,20.0,4,320
CS5589,36.0,6,436
CS5590,101.0,5,411
CS5591,8.0,8,526
CS5592,161.0,4,257
CS5593,27.0,5,240
CS5594,1.0,8,558
CS5595,23.0,10,697
CS5596,177.0,1,54
CS5597,13.0,3,197
CS5598,65.0,8,560
CS5599,5.0,3,224
CS5600,20.0,3,222
CS5601,103.0,4,220
CS5602,70.0,6,420
CS5603,71.0,3,223
CS5604,19.0,2,155
CS5605,11.0,4,290
CS5606,8.0,7,534
CS5607,257.0,2,135
CS5608,51.0,3,174
CS5609,98.0,3,193
CS5610,81.0,3,167
CS5611,44.0,9,694
CS5612,193.0,5,321
CS5613,36.0,8,556
CS5614,34.0,5,320
CS5615,38.0,2,174
CS5616,8.0,6,343
CS5617,107.0,4,264
CS5618,19.0,9,480
CS5619,34.0,5,400
CS5620,3.0,5,391
CS5621,29.0,6,386
CS5622,267.0,3,194
CS5623,16.0,5,385
CS5624,85.0,4,269
CS5625,31.0,7,478
CS5626,69.0,4,317
CS5627,18.0,3,220
CS5628,37.0,7,405
CS5629,156.0,7,493
CS5630,15.0,7,501
CS5631,95.0,6,275
CS5632,82.0,5,394
CS5633,14.0,7,547
CS5634,138.0,4,286
CS5635,89.0,5,318
CS5636,86.0,3,207
CS5637,49.0,4,295
CS5638,74.0,4,266
CS5639,15.0,5,356
CS5640,69.0,2,104
CS5641,20.0,4,273
CS5642,65.0,7,497
CS5643,34.0,4,302
CS5644,114.0,3,214
CS5645,10.0,7,518
CS5646,13.0,4,247
CS5647,54.0,4,339
CS5648,14.0,8,717
CS5649,85.0,4,237
CS5650,25.0,5,320
CS5651,143.0,4,254
CS5652,87.0,4,328
CS5654,7.0,5,280
CS5655,180.0,7,551
CS5656,76.0,7,527
CS5657,40.0,3,202
CS5658,82.0,4,317
CS5659,53.0,5,314
CS5660,51.0,2,107
CS5661,18.0,11,608
CS5662,10.0,4,332
CS5663,193.0,6,400
CS5664,44.0,2,83
CS5665,1.0,8,572
CS5666,111.0,2,179
CS5667,118.0,5,329
CS5668,2.0,7,515
CS5669,192.0,1,46
CS5670,34.0,8,656
CS5671,10.0,3,188
CS5672,142.0,4,273
CS5673,19.0,4,297
CS5674,90.0,8,589
CS5675,139.0,6,395
CS5676,59.0,5,259
CS5677,18.0,5,457
CS5678,123.0,9,523
CS5679,58.0,3,303
CS5680,50.0,6,413
CS5681,21.0,6,351
CS5682,18.0,4,243
CS5683,166.0,4,271
CS5684,1.0,5,347
CS5685,53.0,7,467
CS5686,208.0,3,243
CS5687,41.0,7,499
CS5688,83.0,2,182
CS5689,280.0,4,326
CS5690,57.0,5,379
CS5691,52.0,3,268
CS5692,25.0,2,127
CS5693,28.0,7,530
CS5694,39.0,4,298
CS5695,28.0,9,596
CS5696,95.0,5,369
CS5697,24.0,8,599
CS5698,150.0,7,508
CS5699,53.0,5,432
CS5700,18.0,9,535
CS5701,70.0,3,196
CS5702,100.0,4,298
CS5703,9.0,7,480
CS5704,114.0,5,353
CS5705,335.0,1,102
CS5706,5.0,6,406
CS5707,35.0,4,262
CS5708,67.0,6,431
CS5709,28.0,7,518
CS5710,260.0,2,118
CS5711,118.0,6,418
CS5712,54.0,5,313
CS5713,204.0,2,81
CS5714,16.0,6,383
CS5715,12.0,7,446
CS5716,63.0,5,416
CS5717,74.0,6,387
CS5718,5.0,3,222
CS5719,90.0,7,481
CS5720,16.0,6,449
CS5721,144.0,3,226
CS5722,16.0,11,824
CS5723,40.0,2,148
CS5724,45.0,6,481
CS5725,120.0,3,211
CS5726,40.0,8,593
CS5727,1.0,7,465
CS5728,104.0,4,268
CS5729,102.0,5,322
CS5730,211.0,2,75
CS5731,97.0,7,568
CS5732,29.0,10,731
CS5733,46.0,10,823
CS5734,58.0,6,353
CS5735,69.0,3,177
CS5736,19.0,5,276
CS5737,40.0,6,415
CS5738,20.0,9,645
CS5739,51.0,11,698
CS5740,15.0,4,276
CS5741,7.0,8,576
CS5742,68.0,5,410
CS5743,22.0,4,266
CS5744,64.0,2,177
CS5745,72.0,2,143
CS5746,44.0,4,359
CS5747,41.0,9,570
CS5748,115.0,8,554
CS5749,122.0,7,583
CS5750,56.0,5,308
CS5751,128.0,4,336
CS5752,79.0,9,675
CS5753,46.0,6,410
CS5754,28.0,5,361
CS5755,75.0,5,321
CS5756,6.0,5,375
CS5757,117.0,5,288
CS5758,268.0,3,189
CS5759,69.0,6,481
CS5760,7.0,10,600
CS5761,6.0,11,926
CS5762,140.0,7,490
CS5763,173.0,2,123
CS5764,18.0,3,224
CS5765,23.0,8,517
CS5766,119.0,7,454
CS5767,83.0,3,246
CS5768,127.0,5,305
CS5769,36.0,6,408
CS5770,21.0,8,571
CS5771,332.0,1,41
CS5772,130.0,5,442
CS5773,126.0,6,417
CS5774,17.0,6,393
CS5775,3.0,4,188
CS5776,5.0,9,730
CS5777,18.0,10,863
CS5778,21.0,7,579
CS5779,43.0,5,378
CS5780,136.0,4,284
CS5781,38.0,8,502
CS5782,50.0,5,333
CS5783,2.0,6,414
CS5784,81.0,3,240
CS5785,83.0,3,239
CS5786,27.0,5,357
CS5787,106.0,6,394
CS5788,211.0,3,217
CS5789,12.0,5,372
CS5790,164.0,5,310
CS5791,2.0,4,351
CS5792,32.0,8,527
CS5793,11.0,5,329
CS5794,35.0,7,506
CS5795,169.0,2,160
CS5796,93.0,4,242
CS5797,70.0,7,450
CS5798,8.0,6,357
CS5799,44.0,5,340
CS5800,7.0,6,436
CS5801,180.0,5,301
CS5802,5.0,11,690
CS5803,19.0,7,561
CS5804,259.0,4,246
CS5805,186.0,4,251
CS5806,47.0,2,140
CS5807,59.0,7,487
CS5808,13.0,9,645
CS5809,167.0,2,123
CS5810,13.0,7,537
CS5811,150.0,5,330
CS5812,10.0,7,505
CS5813,73.0,6,431
CS5814,72.0,6,398
CS5815,25.0,8,653
CS5816,31.0,8,590
CS5817,93.0,5,412
CS5818,128.0,2,152
CS5819,125.0,4,286
CS5820,61.0,1,78
CS5821,93.0,5,356
CS5822,25.0,4,357
CS5823,214.0,3,267
CS5824,41.0,4,333
CS5825,35.0,3,209
CS5826,112.0,7,540
CS5827,2.0,8,590
CS5828,111.0,3,183
CS5829,81.0,8,514
CS5830,30.0,9,561
CS5831,17.0,2,156
CS5832,54.0,4,240
CS5833,32.0,9,718
CS5834,265.0,2,136
CS5835,84.0,6,384
CS5836,4.0,7,448
CS5837,85.0,6,438
CS5838,99.0,2,183
CS5839,48.0,4,199
CS5840,153.0,1,50
CS5841,263.0,2,102
CS5842,112.0,2,129
CS5843,109.0,5,328
CS5844,6.0,1,78
CS5845,110.0,3,155
CS5846,19.0,8,545
CS5847,33.0,7,506
CS5848,5.0,6,394
CS5849,39.0,3,183
CS5850,166.0,3,245
CS5851,4.0,6,466
CS5852,49.0,3,179
CS5853,109.0,7,539
CS5854,5.0,4,271
CS5855,19.0,8,510
CS5856,75.0,5,318
CS5857,12.0,3,266
CS5858,33.0,11,773
CS5859,1.0,7,531
CS5860,56.0,3,208
CS5861,208.0,2,179
CS5862,10.0,7,502
CS5863,4.0,3,258
CS5864,47.0,3,280
CS5865,26.0,3,245
CS5866,26.0,6,398
CS5867,44.0,6,503
CS5868,260.0,5,309
CS5869,125.0,3,179
CS5870,35.0,5,387
CS5871,1.0,6,392
CS5872,51.0,2,175
CS5873,44.0,7,435
CS5874,3.0,3,142
CS5875,15.0,7,540
CS5876,86.0,4,312
CS5877,56.0,6,311
CS5878,4.0,4,266
CS5879,107.0,7,542
CS5880,50.0,3,177
CS5881,55.0,6,463
CS5882,19.0,5,260
CS5883,4.0,6,363
CS5884,36.0,2,156
CS5885,13.0,7,511
CS5886,230.0,4,305
CS5887,55.0,3,185
CS5888,174.0,7,563
CS5889,6.0,3,212
CS5890,62.0,3,196
CS5891,150.0,5,342
CS5892,29.0,5,354
CS5893,249.0,2,132
CS5894,8.0,8,520
CS5895,67.0,7,497
CS5896,147.0,3,174
CS5897,31.0,8,588
CS5898,12.0,5,427
CS5899,25.0,2,146
CS5900,2.0,4,362
CS5901,81.0,6,414
CS5902,46.0,3,216
CS5903,148.0,3,276
CS5904,120.0,4,229
CS5905,183.0,3,203
CS5906,25.0,3,213
CS5907,63.0,7,449
CS5908,115.0,7,439
CS5909,123.0,4,242
CS5910,1.0,3,301
CS5911,41.0,8,707
CS5912,127.0,7,449
CS5913,26.0,4,290
CS5914,65.0,4,324
CS5915,53.0,5,387
CS5916,102.0,4,330
CS5917,161.0,4,261
CS5918,6.0,6,392
CS5919,92.0,5,296
CS5920,208.0,4,301
CS5921,224.0,7,423
CS5922,20.0,7,535
CS5923,89.0,4,238
CS5924,158.0,4,286
CS5925,7.0,10,709
CS5926,29.0,7,505
CS5927,10.0,4,228
CS5928,12.0,13,863
CS5929,39.0,7,516
CS5930,248.0,4,264
CS5931,17.0,6,456
CS5932,7.0,4,261
CS5933,6.0,6,440
CS5934,31.0,7,527
CS5935,25.0,6,505
CS5936,19.0,9,765
CS5937,18.0,6,347
CS5938,19.0,6,418
CS5939,22.0,7,538
CS5940,60.0,3,270
CS5941,65.0,2,156
CS5942,9.0,4,267
CS5943,41.0,6,412
CS5944,199.0,6,455
CS5945,12.0,4,293
CS5946,73.0,2,142
CS5947,31.0,4,242
CS5948,52.0,6,443
CS5949,166.0,2,171
CS5950,34.0,6,422
CS5951,134.0,5,351
CS5952,108.0,2,97
CS5953,39.0,8,548
CS5954,200.0,3,222
CS5955,3.0,3,231
CS5956,45.0,7,439
CS5957,163.0,4,289
CS5958,44.0,5,351
CS5959,84.0,4,265
CS5960,8.0,2,96
CS5961,17.0,1,84
CS5962,144.0,5,370
CS5963,84.0,9,635
CS5964,28.0,6,356
CS5965,23.0,7,540
CS5966,1.0,7,499
CS5967,116.0,5,390
CS5968,13.0,8,608
CS5969,11.0,5,415
CS5970,31.0,7,423
CS5971,213.0,5,290
CS5972,5.0,7,508
CS5973,98.0,4,254
CS5974,105.0,3,262
CS5975,13.0,5,389
CS5976,19.0,6,432
CS5977,32.0,4,273
CS5978,9.0,9,609
CS5979,8.0,9,685
CS5980,86.0,3,185
CS5981,53.0,7,594
CS5982,75.0,4,247
CS5983,71.0,7,496
CS5984,2.0,5,386
CS5985,43.0,7,403
CS5986,42.0,5,313
CS5987,22.0,5,296
CS5988,153.0,3,224
CS5989,27.0,5,468
CS5990,39.0,9,674
CS5991,1.0,6,380
CS5992,148.0,5,320
CS5993,64.0,5,337
CS5994,85.0,6,438
CS5995,11.0,4,289
CS5996,6.0,5,340
CS5997,32.0,3,220
CS5998,135.0,5,395
CS5999,174.0,3,126
CS6000,183.0,5,365
CS6001,213.0,7,508
CS6002,31.0,4,323
CS6003,68.0,5,314
CS6004,87.0,7,552
CS6005,39.0,2,123
CS6006,120.0,5,350
CS6007,53.0,6,431
CS6008,141.0,4,301
CS6009,35.0,2,184
CS6010,141.0,6,409
CS6011,53.0,3,207
CS6012,11.0,5,335
CS6013,20.0,8,620
CS6014,25.0,8,598
CS6015,29.0,9,681
CS6016,100.0,4,250
CS6017,3.0,3,249
CS6018,5.0,5,342
CS6019,54.0,6,477
CS6020,36.0,4,375
CS6021,37.0,11,798
CS6022,23.0,7,521
CS6023,10.0,4,300
CS6024,1.0,5,395
CS6025,52.0,6,385
CS6026,272.0,4,254
CS6027,4.0,7,593
CS6028,244.0,2,154
CS6029,75.0,7,427
CS6030,67.0,5,266
CS6031,74.0,8,678
CS6032,202.0,3,234
CS6033,46.0,6,426
CS6034,1.0,9,583
CS6035,16.0,3,204
CS6036,24.0,2,192
CS6037,8.0,7,482
CS6038,46.0,5,402
CS6039,46.0,5,341
CS6040,50.0,3,230
CS6041,26.0,9,545
CS6042,181.0,4,260
CS6043,31.0,5,334
CS6044,1.0,6,440
CS6045,12.0,1,101
CS6046,18.0,9,539
CS6047,6.0,8,471
CS6048,363.0,1,77
CS6049,6.0,3,146
CS6050,10.0,2,183
CS6051,34.0,2,193
CS6052,10.0,4,295
CS6053,46.0,6,482
CS6054,38.0,6,459
CS6055,166.0,3,246
CS6056,15.0,6,492
CS6057,65.0,2,82
CS6058,44.0,6,443
CS6059,136.0,7,559
CS6060,165.0,4,257
CS6061,166.0,3,256
CS6062,84.0,2,129
CS6063,11.0,6,452
CS6064,114.0,6,493
CS6065,92.0,3,235
CS6066,72.0,7,455
CS6067,64.0,2,201
CS6068,150.0,4,294
CS6069,35.0,4,333
CS6070,41.0,3,211
CS6071,3.0,8,466
CS6072,72.0,3,176
CS6073,38.0,3,209
CS6074,111.0,5,369
CS6075,66.0,4,225
CS6076,28.0,4,279
CS6077,46.0,6,444
CS6078,22.0,6,351
CS6079,127.0,4,297
CS6080,51.0,5,335
CS6081,20.0,5,344
CS6082,1.0,8,537
CS6083,22.0,11,724
CS6084,16.0,2,142
CS6085,10.0,7,527
CS6086,92.0,7,505
CS6087,46.0,5,306
CS6088,34.0,5,338
CS6089,2.0,5,375
CS6090,1.0,11,762
CS6091,83.0,4,290
CS6092,97.0,4,294
CS6093,87.0,7,538
CS6094,16.0,5,290
CS6095,24.0,2,150
CS6096,86.0,3,286
CS6097,130.0,5,382
CS6098,5.0,8,614
CS6099,3.0,7,463
CS6100,40.0,3,214
CS6101,43.0,3,242
CS6102,5.0,9,574
CS6103,87.0,5,280
CS6104,22.0,5,386
CS6105,57.0,4,184
CS6106,83.0,5,406
CS6107,73.0,7,518
CS6108,130.0,4,258
CS6110,14.0,4,253
CS6111,295.0,2,125
CS7112,62.0,3,75
CS7113,36.0,4,102
CS7114,33.0,5,271
CS7115,12.0,1,21
CS7116,282.0,3,126
CS7117,258.0,3,104
CS7118,3.0,4,188
CS7119,125.0,4,158
CS7120,25.0,3,145
CS7121,42.0,4,122
CS7122,43.0,3,167
CS7123,274.0,1,23
CS7124,74.0,2,95
CS7126,180.0,2,126
CS7127,40.0,6,286
CS7128,211.0,6,280
CS7130,4.0,7,322
CS7131,21.0,4,225
CS7132,28.0,2,81
CS7133,24.0,4,163
CS7134,110.0,3,152
CS7135,336.0,1,23
CS7136,170.0,3,115
CS7137,56.0,2,128
CS7138,14.0,6,280
CS7139,158.0,2,79
CS7140,29.0,4,158
CS7141,54.0,9,470
CS7142,162.0,3,192
CS7143,213.0,2,29
CS7144,220.0,2,74
CS7145,143.0,5,226
CS7146,8.0,4,199
CS7147,56.0,6,257
CS7148,84.0,3,144
CS7149,96.0,3,178
CS7150,90.0,2,115
CS7151,49.0,4,125
CS7152,7.0,6,240
CS7153,35.0,3,125
CS7154,1.0,4,112
CS7155,127.0,3,120
CS7156,77.0,2,68
CS7157,20.0,6,244
CS7158,103.0,4,136
CS7159,37.0,7,363
CS7160,52.0,6,257
CS7161,5.0,2,88
CS7162,20.0,4,159
CS7163,39.0,6,288
CS7164,18.0,5,199
CS7166,99.0,5,197
CS7167,120.0,3,139
CS7168,194.0,2,132
CS7169,128.0,4,215
CS7170,4.0,3,143
CS7171,2.0,3,76
CS7172,259.0,1,19
CS7173,50.0,6,257
CS7174,24.0,3,125
CS7175,53.0,2,122
CS7176,65.0,5,115
CS7177,101.0,1,46
CS7178,32.0,6,185
CS7179,191.0,4,258
CS7180,92.0,6,233
CS7181,188.0,1,43
CS7182,103.0,5,195
CS7183,13.0,6,230
CS7184,1.0,5,208
CS7185,12.0,2,67
CS7186,53.0,5,288
CS7187,23.0,5,220
CS7188,5.0,2,70
CS7189,64.0,6,258
CS7190,191.0,2,106
CS7191,67.0,1,67
CS7192,126.0,2,72
CS7193,284.0,2,111
CS7194,358.0,1,11
CS7195,21.0,4,175
CS7196,2.0,7,268
CS7197,162.0,1,58
CS7198,55.0,2,132
CS7199,125.0,2,92
CS7200,171.0,3,92
CS7201,53.0,4,240
CS7202,55.0,2,97
CS7203,209.0,2,90
CS7204,48.0,4,199
CS7205,4.0,3,123
CS7206,190.0,4,205
CS7207,40.0,3,108
CS7208,36.0,5,273
CS7209,3.0,4,190
CS7210,99.0,4,107
CS7211,106.0,4,144
CS7212,159.0,2,73
CS7213,128.0,3,145
CS7214,8.0,4,127
CS7215,134.0,3,146
CS7216,140.0,5,169
CS7217,78.0,3,163
CS7218,38.0,4,204
CS7219,5.0,5,172
CS7220,21.0,3,171
CS7221,172.0,2,58
CS7222,46.0,4,141
CS7223,68.0,1,24
CS7224,116.0,2,98
CS7225,48.0,3,142
CS7226,192.0,1,27
CS7227,26.0,8,477
CS7229,76.0,2,141
CS7230,6.0,3,173
CS7231,155.0,2,70
CS7232,197.0,3,149
CS7233,131.0,3,184
CS7234,5.0,5,133
CS7235,144.0,4,222
CS7236,43.0,2,40
CS7237,221.0,3,90
CS7238,38.0,7,343
CS7239,253.0,1,58
CS7240,79.0,7,213
CS7241,29.0,6,248
CS7242,275.0,1,48
CS7243,39.0,2,76
CS7244,142.0,2,115
CS7245,101.0,2,106
CS7246,358.0,1,58
CS7247,42.0,4,175
CS7248,10.0,5,156
CS7249,210.0,2,33
CS7250,82.0,7,170
CS7251,3.0,1,69
CS7252,182.0,2,45
CS7254,123.0,3,182
CS7255,68.0,4,150
CS7256,214.0,1,23
CS7257,26.0,4,203
CS7258,336.0,1,63
CS7259,173.0,1,44
CS7260,231.0,3,148
CS7261,88.0,1,20
CS7262,178.0,2,58
CS7263,4.0,3,116
CS7264,39.0,3,86
CS7265,52.0,5,138
CS7266,187.0,2,39
CS7267,223.0,1,38
CS7268,124.0,5,261
CS7269,69.0,4,182
CS7270,52.0,5,223
CS7271,36.0,4,214
CS7272,238.0,3,195
CS7273,28.0,3,155
CS7274,6.0,7,371
CS7275,101.0,2,77
CS7276,28.0,5,228
CS7277,89.0,2,69
CS7278,284.0,1,52
CS7279,65.0,4,192
CS7280,145.0,3,183
CS7281,13.0,5,183
CS7282,184.0,3,130
CS7283,68.0,3,103
CS7284,98.0,4,141
CS7285,70.0,5,147
CS7286,69.0,6,202
CS7287,355.0,1,65
CS7288,252.0,1,12
CS7289,34.0,2,100
CS7290,97.0,3,96
CS7291,1.0,3,187
CS7292,22.0,2,69
CS7293,75.0,10,387
CS7294,35.0,9,453
CS7295,4.0,5,324
CS7296,13.0,4,197
CS7298,45.0,4,174
CS7299,101.0,5,221
CS7300,99.0,4,179
CS7301,26.0,4,202
CS7302,31.0,4,177
CS7303,43.0,6,388
CS7304,80.0,2,77
CS7305,106.0,6,309
CS7306,5.0,6,287
CS7308,19.0,5,216
CS7309,65.0,2,103
CS7310,121.0,4,95
CS7311,35.0,4,208
CS7312,19.0,6,308
CS7313,12.0,1,25
CS7315,134.0,1,18
CS7316,30.0,4,146
CS7317,209.0,3,144
CS7318,17.0,2,93
CS7319,89.0,7,290
CS7320,187.0,3,159
CS7321,23.0,4,157
CS7322,203.0,2,130
CS7323,126.0,2,115
CS7324,209.0,5,177
CS7325,204.0,3,126
CS7326,25.0,3,136
CS7327,53.0,4,137
CS7328,219.0,3,140
CS7329,123.0,2,119
CS7330,28.0,7,324
CS7331,11.0,4,183
CS7332,131.0,3,116
CS7333,182.0,3,74
CS7334,227.0,2,92
CS7335,122.0,2,43
CS7336,246.0,3,109
CS7337,37.0,7,195
CS7338,20.0,4,167
CS7339,60.0,4,202
CS7340,270.0,2,39
CS7341,69.0,1,28
CS7342,30.0,5,197
CS7343,68.0,4,113
CS7344,25.0,5,212
CS7345,101.0,1,64
CS7346,168.0,3,180
CS7347,5.0,3,181
CS7348,73.0,6,286
CS7349,17.0,4,258
CS7350,358.0,2,111
CS7351,181.0,1,57
CS7352,41.0,4,179
CS7353,228.0,3,158
CS7355,76.0,5,158
CS7356,81.0,3,108
CS7357,154.0,3,144
CS7358,12.0,2,132
CS7359,57.0,4,221
CS7360,43.0,4,212
CS7361,18.0,3,71
CS7362,7.0,6,220
CS7363,202.0,2,84
CS7364,67.0,6,275
CS7365,18.0,4,258
CS7366,36.0,4,237
CS7367,83.0,2,32
CS7368,5.0,4,164
CS7369,47.0,4,150
CS7370,220.0,3,98
CS7371,263.0,2,94
CS7372,279.0,1,36
CS7373,112.0,5,277
CS7374,165.0,2,60
CS7375,128.0,3,164
CS7376,81.0,3,156
CS7378,26.0,3,66
CS7379,137.0,3,111
CS7380,17.0,3,120
CS7382,48.0,2,108
CS7383,116.0,4,143
CS7384,13.0,6,300
CS7385,6.0,5,200
CS7386,72.0,4,217
CS7387,128.0,3,61
CS7388,46.0,4,157
CS7389,20.0,6,165
CS7390,45.0,4,200
CS7391,5.0,2,132
CS7392,75.0,5,129
CS7393,100.0,5,195
CS7394,6.0,6,309
CS7395,67.0,2,84
CS7396,41.0,6,249
CS7397,167.0,4,173
CS7398,30.0,6,319
CS7399,24.0,8,237
CS7400,77.0,5,202
CS7401,15.0,6,214
CS7402,31.0,6,301
CS7403,44.0,3,118
CS7404,51.0,4,188
CS7405,20.0,6,264
CS7406,175.0,4,218
CS7407,14.0,5,229
CS7408,242.0,1,72
CS7409,87.0,4,181
CS7410,60.0,6,302
CS7411,319.0,1,17
CS7412,16.0,5,123
CS7414,154.0,5,227
CS7415,75.0,3,121
CS7416,154.0,3,175
CS7417,51.0,2,46
CS7418,254.0,2,142
CS7419,1.0,7,358
CS7420,82.0,7,360
CS7421,60.0,2,45
CS7422,6.0,3,164
CS7423,56.0,5,231
CS7424,11.0,4,89
CS7425,72.0,2,96
CS7426,22.0,3,165
CS7427,8.0,4,171
CS7428,86.0,7,378
CS7429,133.0,1,45
CS7430,146.0,1,39
CS7431,13.0,3,138
CS7432,4.0,3,76
CS7433,85.0,3,137
CS7434,18.0,6,248
CS7435,47.0,3,159
CS7436,60.0,3,193
CS7437,29.0,3,103
CS7438,37.0,2,115
CS7439,241.0,1,21
CS7440,102.0,4,223
CS7441,111.0,6,205
CS7442,9.0,5,256
CS7443,54.0,5,187
CS7444,36.0,4,129
CS7445,94.0,4,124
CS7446,14.0,3,164
CS7447,6.0,3,115
CS7448,175.0,3,173
CS7449,3.0,4,163
CS7450,107.0,2,43
CS7451,21.0,4,148
CS7452,199.0,1,49
CS7453,133.0,2,121
CS7454,21.0,3,167
CS7455,342.0,1,28
CS7457,92.0,2,65
CS7458,6.0,6,217
CS7459,125.0,2,51
CS7460,42.0,4,201
CS7461,28.0,4,189
CS7462,147.0,3,150
CS7463,129.0,5,210
CS7464,237.0,2,47
CS7465,3.0,7,301
CS7466,23.0,5,191
CS7467,219.0,2,83
CS7468,10.0,3,105
CS7469,10.0,4,156
CS7470,53.0,8,497
CS7472,9.0,6,376
CS7473,226.0,1,76
CS7474,138.0,2,32
CS7475,56.0,3,131
CS7476,78.0,5,189
CS7477,219.0,2,54
CS7478,91.0,2,83
CS7480,83.0,2,109
CS7482,37.0,2,68
CS7483,111.0,2,127
CS7484,123.0,2,92
CS7485,23.0,3,159
CS7486,233.0,1,11
CS7487,29.0,3,170
CS7488,14.0,4,183
CS7489,34.0,3,114
CS7490,24.0,7,332
CS7491,88.0,2,85
CS7492,38.0,3,128
CS7493,75.0,4,148
CS7494,140.0,3,133
CS7495,19.0,3,140
CS7496,24.0,3,107
CS7497,8.0,6,304
CS7498,57.0,3,152
CS7499,46.0,5,229
CS7500,165.0,5,206
CS7501,36.0,6,280
CS7502,6.0,4,157
CS7503,2.0,6,270
CS7504,180.0,2,104
CS7505,53.0,4,197
CS7506,77.0,3,139
CS7507,20.0,1,41
CS7508,209.0,2,69
CS7509,147.0,2,113
CS7510,115.0,2,78
CS7511,51.0,2,115
CS7512,299.0,2,105
CS7513,107.0,5,222
CS7514,186.0,3,189
CS7515,15.0,2,91
CS7516,174.0,3,192
CS7517,86.0,3,85
CS7518,125.0,6,336
CS7519,12.0,4,226
CS7520,4.0,4,187
CS7521,195.0,1,20
CS7522,97.0,1,11
CS7524,241.0,2,125
CS7525,28.0,7,301
CS7526,61.0,5,177
CS7527,14.0,4,159
CS7528,15.0,4,205
CS7529,71.0,5,285
