Concepto,2003 |  T1,2003 |  T2,2003 |  T3,2003 |  T4,2003 |  Anual,2004 |  T1,2004 |  T2,2004 |  T3,2004 |  T4,2004 |  Anual,2005 |  T1,2005 |  T2,2005 |  T3,2005 |  T4,2005 |  Anual,2006 |  T1,2006 |  T2,2006 |  T3,2006 |  T4,2006 |  Anual,2007 |  T1,2007 |  T2,2007 |  T3,2007 |  T4,2007 |  Anual,2008 |  T1,2008 |  T2,2008 |  T3,2008 |  T4,2008 |  Anual,2009 |  T1,2009 |  T2,2009 |  T3,2009 |  T4,2009 |  Anual,2010 |  T1,2010 |  T2,2010 |  T3,2010 |  T4,2010 |  Anual,2011 |  T1,2011 |  T2,2011 |  T3,2011 |  T4,2011 |  Anual,2012 |  T1,2012 |  T2,2012 |  T3,2012 |  T4,2012 |  Anual,2013 |  T1,2013 |  T2,2013 |  T3,2013 |  T4,2013 |  Anual,2014 |  T1,2014 |  T2,2014 |  T3,2014 |  T4,2014 |  Anual,2015 |  T1,2015 |  T2,2015 |  T3,2015 |  T4,2015 |  Anual,2016 |  T1,2016 |  T2,2016 |  T3,2016 |  T4,2016 |  Anual,2017 |  T1,2017 |  T2,2017 |  T3,2017 |  T4,2017 |  Anual,2018 |  T1,2018 |  T2,2018 |  T3,2018 |  T4,2018 |  Anual,2019 |  T1,2019 |  T2,2019 |  T3,2019 |  T4,2019 |  Anual,2020 |  T1,2020 |  T2,2020 |  T3,2020 |  T4,2020 |  Anual,2021 |  T1,2021 |  T2,2021 |  T3,2021 |  T4,2021 |  Anual,2022 |  T1 R,2022 |  T2 R,2022 |  T3 R,2022 |  T4 P,2022 |  Anual
Índice de volumen físico base 2013=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chihuahua,NA,NA,NA,NA,NA,0.05547954909663813,0.23726219349104374,0.17196232910240986,0.05181464273698642,0.1292765201600444,0.07690829257862616,0.06316656603641,0.08163824516193326,0.16119965786026458,0.09614939372152004,0.21845847459995565,0.20561244917566748,0.2343740286772107,0.2524725895632943,0.22790962231603157,0.09569566492657618,0.1325509680222555,0.1266891176548014,0.07636479401471417,0.10780252885606909,0.07642905768295098,0.10954748518866232,-0.00946149179692098,-0.0028617367784089494,0.043095045888361126,-0.224410575557053,-0.40271633996988826,-0.261404989095135,-0.21026957239972452,-0.2757368711689897,0.027552568310112536,0.21834267018425763,0.13966850866449382,0.1034657906778065,0.12248367742057654,0.015382274550461596,0.03404757836927082,0.0531370666466801,0.16056208053921753,0.0671219251826399,0.2783292722074399,0.20543797887057658,0.22295220333950413,0.15160581625084854,0.21334111625173846,0.07403486016595906,0.2089273277448695,0.07871771159823886,0.08218219082837269,0.11097134363753447,0.05510745241589165,0.009307970497671668,0.10252572238040338,0.0734282618194596,0.060113457757660006,0.19110247926786408,0.07436730374883832,0.16666141236546783,0.18900566506776195,0.15528195552704305,0.08436997497584801,0.1928426312754971,0.13327631508313237,0.1557612520869655,0.14211979985250608,0.16720641394355215,0.12616634235913302,0.07389376873645484,0.04391708502770574,0.10182073733931343,-0.007073469012095887,0.06481827101787538,0.07882408330160585,0.1497229179486197,0.07259377112179885,0.14715594600544296,0.0642438036106055,0.037442374532346855,-0.04529425205767036,0.049728881674277525,-0.01076450668321264,-0.5403916469010246,-0.12103983851662235,-0.07635149452764295,-0.18726214993071658,-0.04607798117940259,0.6175114552090776,0.12182957818796293,0.02845257230882328,0.16202283306320459,0.12766442854916973,0.17275187590217134,0.18873368164737733,0.1406113650334236,0.15740367336672892
Ciudad de México,NA,NA,NA,NA,NA,0.53795694048143,0.7090662109774015,0.7491669747741675,0.9903312911779156,0.7486231157831239,-0.21732968690000343,0.4316909136990248,0.6165972533340931,0.11765222384138123,0.2386222796775444,1.1381389514231899,0.8365884436706352,0.9225858097807899,0.616849592091282,0.8737918205168745,-0.11076168979545242,0.20178430225102773,0.41525897053184485,0.4530476623538466,0.24292620721766048,-0.1576971246378655,0.2661687358448667,0.5432211241494306,0.5045126591651625,0.2934191963664323,-0.16479367016102645,-1.4335467779627806,-0.4745662243975283,-0.3360920383175813,-0.6101245964888803,1.0592302223942238,0.8642594336147944,0.12100019388792481,0.45389715816928067,0.618336873535392,0.5617622438090643,0.44445783062191346,0.8193383266980966,0.5959799089019976,0.6054489193794871,0.8165983209424786,0.7919143092789914,0.30415184417629654,0.7818853240302533,0.6730916599499448,-0.09441075217401625,0.37421226148610254,0.42753629597075865,0.2974340782878865,0.2535915522945172,0.8077832581823685,0.42980850343383553,0.34479744200125384,0.3624591970251213,0.48256401282719225,0.7390290789654027,0.6362837306442998,0.8780169916293483,0.7648761433497764,0.7545884707821953,0.3018448761249752,0.5586598886988495,0.3096907370913766,0.9200464929347932,0.527405176612475,0.9875355969391431,0.4447411936914344,0.38998614362311207,0.28036634684644546,0.5199823564499175,-0.16725201749763696,0.522274784275266,0.8407428927786212,0.6583642323337713,0.46693939939451967,0.5610591959821122,-0.22572018543684955,-0.03397477255728591,-0.13740528714638967,0.03603987246368643,-0.2626149485189881,-3.180354604634491,-1.74347604251972,-1.0543999098465247,-1.5615666329338813,-0.24695738537904138,4.031004811603046,0.11431388532488951,-1.189256627259012,0.5377551624863702,-0.795284555305622,-0.35736046587243697,1.0376055691139747,0.8728563889568408,0.193518393034089
Durango,NA,NA,NA,NA,NA,0.08602350441989287,0.053772802333796894,0.03329886551944738,-0.020370232365273997,0.03773801037065025,-0.05898029059810491,-0.0015169819237098407,-0.03342220916222029,0.010436978289756222,-0.020385122355611567,0.05956146664909557,0.025601414786866502,0.0462282063276587,0.03130965351014036,0.0403529252766093,0.036755823265893536,0.003708520951880149,0.0013114422647123839,0.025339569137846855,0.01666540802567961,-0.005518585871826979,0.051280239338577935,0.04561399298601829,-0.00707536602393172,0.021138539760141316,-0.013967118918059284,-0.03593852436277429,-0.031035802182618914,0.007955545030862418,-0.018325247594138564,0.01487474516659871,0.06647684053001955,0.045232422446960414,0.053586526195777126,0.045312040702936554,0.08596470840973783,0.03358391557422964,0.03107570781241459,0.047241409995022805,0.049097225862486715,0.006916101196532704,0.06755528868421667,0.06467207082835495,0.03802370828618857,0.044557896691970314,0.04751352743967156,0.03744706707732843,0.04079590755234551,0.033077371409399474,0.039594051496175287,0.01513764088311114,0.02432400198176793,0.027125626802098755,0.0329514340415161,0.02503300420997499,-0.0001350122845784799,0.00037567133481877964,0.015076165911161545,-0.016584642749261237,-0.0005011906133662539,0.03755904631333424,0.03709130564974239,0.032196891779474685,0.07936216156942318,0.046882600618955064,0.05131729503597417,0.003488550071580034,-0.012885295381436464,-0.06401426908020305,-0.006486965969055463,-0.002609689089201473,0.012648651841420727,0.028877036915659373,0.02325753433965802,0.015653484777655196,0.03576557044985322,0.018652553270385733,0.0014253795763439787,-0.014624858902873603,0.010021383013242187,-0.03427229649959272,-0.16815521092036703,-0.07448664244758363,-0.04229765088705336,-0.07977310034433623,0.00598162211792104,0.16963300388682453,0.05850072674377126,0.03952924755777165,0.06408605834769168,-0.01173022421804444,-0.0074573106119513455,0.002763350662752156,-0.008636927673308113,-0.006290784773422789
Guanajuato,NA,NA,NA,NA,NA,0.050446168806441455,0.18023717980869397,0.04264435684518801,0.12528811778333154,0.1003157891354667,-0.007823130534693367,-0.017511301271320893,0.042975865836872656,0.09331054194911549,0.028139563307374077,0.21036008008435014,0.1661059769891723,0.19851657519432794,0.118338752533871,0.17247416944372085,0.10278249010725474,0.04368824785332477,0.0542225292904667,0.11769907615916035,0.07955185755513025,0.07984369511656678,0.24053244284804898,0.1037408790737971,-0.02182584152707102,0.10028309870805859,-0.13023564890940278,-0.3580268559133601,-0.11409560958968878,0.013923873802636964,-0.14823216427411268,0.16604675419937198,0.3558452070280347,0.26422942771818475,0.2526889331015789,0.26005533874380427,0.23540559039056785,0.2266620666865629,0.22933644370212608,0.1746775011762528,0.2159533431523986,0.1950227013996467,0.06815657200806093,0.1529072051016445,0.19526545221950695,0.15299226638124946,0.08197424869706316,0.1351616557293699,0.20786107360293912,0.1854027934223849,0.15328594283192834,0.16611750012506943,0.1304203300619792,0.1393220865805366,0.2147705813142492,0.1630754642197304,0.28068637590939016,0.4032173109110555,0.14322479445153152,0.022766119513059492,0.21014992165515495,0.028881638881197366,0.00876933368707472,0.1882635102323954,0.23710414719011613,0.11748526861311621,0.3261450514537654,0.19946391747915604,0.11802315660401513,0.09037825695983759,0.1816638593891321,0.04080313058883238,0.15063613167274528,0.010945711107758594,0.004349914014321093,0.051417924419419975,-0.02405773289863797,-0.07945349072298925,-0.04502206152407784,-0.10440313878018548,-0.06380686439545234,-0.013109186699416308,-0.8915415827388253,-0.20268689847211338,-0.04750786386299585,-0.28854789345078674,-0.07718112282340164,0.8958094754639495,0.08564024526122124,-0.015249427230985208,0.19471602821399336,0.02753657570200674,0.1052528943859866,0.17588938779550192,0.20350898683871207,0.12872968036841498
Guerrero,NA,NA,NA,NA,NA,0.11656232975847429,0.07703647064429893,0.09533001289029001,0.026417508199186826,0.07838021990006805,0.037765348752362794,0.00047932414516737323,0.009196764528498517,0.034343281818658256,0.020397794223277,0.016552954222155972,0.04978198409375099,0.02138471197576525,0.04054856587418456,0.032370781320120987,0.04231353479422174,0.013468931099189986,0.025984529197967128,0.0712292996650983,0.03832482668361505,0.02733014221723568,0.0690768465867099,0.0375447676313247,-0.037113256226307734,0.02388718235331098,-0.039815091885663366,-0.1068251599261404,-0.053529012317595645,0.005740830166361814,-0.04891772744240352,0.01715757220006739,0.10871749167638792,0.09765489745319471,0.08667857511132049,0.0780391949687712,0.07439865666541658,0.020397712130186707,0.0022491522575327416,-0.02137063472907989,0.01802929516173,0.006225187785470925,0.03908370717096377,0.010969319680726904,0.040359143494965964,0.024471357940580012,-0.005653664138051154,0.021051565369397462,0.011833819179190228,-0.008974818723177803,0.004490287161017983,0.0575264475278183,0.04945549374656699,0.04315463071341391,0.07543582015458061,0.05656103322386594,0.03368567222995826,0.03873301995519497,0.009722323461436611,-0.03186120745139448,0.01195956569970271,0.08387549190563888,0.0016983548936579196,0.02869056046250754,-0.000492397562024275,0.027772174688552337,-0.04915207251477169,-0.0011171687645890548,0.00039113737793342436,0.0445618652700802,-0.000534938732256473,0.07327398190041047,0.045143828781107974,0.02478545859398888,0.010400835854652112,0.03803732384044178,0.014887162080474912,-0.009930386327460279,0.010811091767600261,-0.013448636182519043,0.0003602867031161123,-0.03237118947974135,-0.29631897153487996,-0.11893801931033329,-0.052416976772464416,-0.12496105710078184,-0.0951784716233637,0.267548151143314,0.04833564964423616,0.029097624595405054,0.053591966282627544,0.06824345481887191,0.047406581586240525,0.06451755673293318,0.019038632946613118,0.04946954805528088
Hidalgo,NA,NA,NA,NA,NA,0.12184544695382754,0.0863447280720669,0.09744350415023492,0.07736363177956819,0.09551795366331894,-0.027185935381642993,-0.0031019538947172163,-0.015051943052761613,-0.0006342827268833174,-0.011308219365213265,0.05291839216200687,0.040856183585443274,0.031426113428599065,0.03511218733001372,0.039937561397398305,0.030517500830659378,0.00578902258952032,0.057759808534672774,0.08479177267937645,0.044869098684857285,0.07580241549326903,0.09763295615330951,0.06585835828487659,-0.03620428472650518,0.05012404629492675,-0.05703773955939829,-0.13227045729539982,-0.12582921002746406,-0.050406684632747986,-0.09178249572083265,-0.008364504150166352,0.10882169988084722,0.08669636581665013,0.12267047908283786,0.07856118454241297,0.06198501951481982,0.023264508551423275,0.0897485795783965,0.05578861375938082,0.057590380543127345,0.06330240588110286,0.0456879073551085,0.02943275755514228,0.08200514015353316,0.05531009837602389,0.033184700721577136,0.08956068655578889,0.053871099210971704,0.03573206084894768,0.053047547228694314,0.10157119428128192,0.05054881133919896,0.0808244230482789,0.0770066752305915,0.07723779783536108,0.0619058328752172,0.11931170052290789,0.08299462645548086,0.1226070967827308,0.09728084432291272,0.14950005421213491,0.09056401314899312,0.04092388758070882,-0.03053586231934356,0.061151560084541756,-0.01687332088538743,-0.027119797288168036,0.02115593976716223,0.05092853601546599,0.007563367268887879,0.07073397802267087,0.051333058106103335,0.04259879110402035,-0.0037729702128931728,0.03968953610308984,0.019741148007276516,-0.0645537658958404,-0.03301285827790814,-0.023406302524289106,-0.02566593426797071,-0.08092993642476759,-0.26322688518490184,-0.1777046288791532,-0.11899795264200236,-0.1602373626719234,-0.09525153276583412,0.19166258690055135,0.07032004182390038,0.038535043778671285,0.04474730141270756,0.10454569798883358,0.12088120930543224,0.14610277544316852,0.14351665474569633,0.1288774056946263
Jalisco,NA,NA,NA,NA,NA,0.20615307800039775,0.17732041171091875,0.20055391621160382,0.1898247066975461,0.193333747267285,-0.08533150054312082,0.21814993240207772,0.1364647277521836,0.4198820347638768,0.17539690427131954,0.5482377700323543,0.31494724888829734,0.25836689801635837,0.20530400493352186,0.3287520881648287,0.13304656442711488,0.16130709667852539,0.3038713593264001,0.18039403404309873,0.19474094238235046,0.04337097302860824,0.1214080389127968,0.06345946447214766,-0.07344061561142284,0.03811874749966793,-0.35089755213598983,-0.5886445328087688,-0.31170821454426667,-0.08504147414108176,-0.3350355759733759,0.30913840941485315,0.5898171613703149,0.3681158434297216,0.34834763847673317,0.4033597075674362,0.20999119601309954,0.09335800660534621,0.2264125529860359,0.24353821118056354,0.19353011414624413,0.3384526439896074,0.25810463377256165,0.22817497690245406,0.3092959699495496,0.2832651227518826,0.06278290760128866,0.29640729103961083,0.13213484166222908,0.11160860723811057,0.15094693227781147,0.19895626065316416,0.26250722680128163,0.3780209682690864,0.3991067918970242,0.311189266711715,0.32308616204148694,0.21105406736558033,0.3773409848001242,0.036953181086558096,0.23419269596804668,0.3121856111094605,0.2472680950749222,0.19072646550041755,0.3172535495603804,0.26686514304164777,0.2826480394566032,0.05422491446482817,0.16154190482551403,0.153388587306314,0.1618513408934654,0.14086581778579627,0.2704171445937442,0.1518474895321248,0.16266646942014248,0.18153684056273295,0.1517741792816658,0.08231600235723188,0.03176011856010152,-0.06513371712422387,0.048921234082406236,-0.19393187709962545,-1.2007681197839344,-0.5660099921783642,-0.0935585825702303,-0.512450578050441,-0.0825766956830514,1.2854225086578341,0.37925660388739224,0.06160434746583429,0.3725523061398518,0.4030878610134673,0.6307985620256205,0.5621874694933326,0.33217289617378243,0.481637014938446
México,NA,NA,NA,NA,NA,0.11588585092427628,0.10034970806586856,0.12675126058461703,0.4611096680325771,0.20254006543002223,0.05926172341397431,0.13727791082922552,0.2788468916578297,0.3033024567000251,0.1956677346204872,0.6092523456893756,0.4230498199858098,0.2693541040728361,0.24772775393953986,0.38452372146906166,0.10700772785536275,0.15917114057794704,0.32445897391064155,0.37941105173676964,0.2437409053596416,0.1878826440416738,0.3138758578160737,0.082874520345119,-0.19810445043272373,0.09460838008344653,-0.5943202962154105,-0.7889320099622295,-0.3539598103774921,0.08719778170666585,-0.4125351351574886,0.7058233721398436,0.728579857067856,0.6379243990731635,0.5181148121514813,0.645385716000585,0.44555127694559393,0.49902589857128593,0.40159182389396825,0.23959078809028897,0.3945995268613149,0.3600469254926197,0.2256041368932441,0.3115521282136738,0.6121957183489315,0.3801236123852528,0.24041530563620983,0.2856952202362647,0.15989535662755044,-0.024696814485044623,0.16304601200346477,0.1317697639794322,0.2195247506100449,0.2567830979585698,0.3348314771423116,0.2374136625604181,0.31402908827487364,0.20761392526897948,0.28528714215276074,0.26279212072701974,0.26695175029137586,0.1384161862373497,0.42785835950692125,0.17408297110922713,0.22894123020278873,0.2429756392827972,0.3611539471658852,0.16081229367601788,0.3496885647680318,0.7959470352669279,0.420776190114507,0.5531147381253033,0.5545621018742176,0.2933609153013332,-0.19682714673831328,0.29550969682016626,-0.1876265818700993,-0.29010441024852407,-0.19981952410511739,0.05135750294454791,-0.1553135173440116,0.22975330781968292,-1.4665433654983657,-0.6086145645963559,-0.24410016657041214,-0.5232663756878809,-0.43969401163593624,1.8197911460033116,0.533952825939303,0.4430432186351644,0.5356234340725038,0.15118155244764145,0.06070871999705692,0.27528352832104314,0.28071230948534664,0.19202853692321564
Michoacán de Ocampo,NA,NA,NA,NA,NA,-0.004264873304351221,0.06066465050941389,0.13507139200282292,0.017491173956260545,0.05217997354102906,0.08409581173097419,0.04508691193759642,-0.022954799058044647,0.04727230456848586,0.038348564210363985,0.08715307389488328,0.08077142519425644,0.13641023053440332,0.12721034104645565,0.10807110953556814,0.061639078432226165,0.023319426912280852,0.025724685929399218,0.11312143645244017,0.056137741511066305,0.08110042036268453,0.14964578006485643,0.06042331019794308,-0.10792605210783357,0.04479804645486574,-0.19345598365620884,-0.14910875824466288,-0.12596880976764568,-0.024002621399208203,-0.12257979636012997,0.12581054671425362,0.11836346967558783,0.09075952465889917,0.042847126887436464,0.09352071400570242,0.08259692785137468,0.0646136336154644,0.08975511732057562,0.1375491858568964,0.0941194687659138,0.05451099953488642,0.02527441220378364,0.08560252718819705,0.06920158233015078,0.058852115640787274,0.09216766838043063,0.06447886845928726,0.02491542986422523,0.013500662725149631,0.04818616552510813,0.18378528339018244,0.17861775186257625,0.07904683129887546,0.07786209729219319,0.12906695565678328,-0.04765567398044537,0.025650858608317242,0.1679820625699871,0.011798794912559616,0.039726480652803736,0.09113361338348099,0.10243663099029436,0.001058980367944759,0.19018610384232262,0.09694929408684208,0.13511549428636144,-0.019579800830648898,0.06139017234891078,0.12351416812308785,0.07504531675347266,0.12012798492517356,0.13753125608052028,-0.016646340333564675,-0.018683766392135065,0.05483835401324576,-0.02381642899068159,-0.05121904268567272,0.05104090422981521,0.02768581742912213,0.0010434484851111552,-0.018598409319465523,-0.3106405424789958,-0.14991823393112677,-0.13016950901045352,-0.1526514205149283,-0.1075141573172538,0.2758048361719443,0.06973838886759144,0.029199380069312785,0.057469079010348686,0.06382544770713641,0.09781194283244785,0.028155263805577757,0.08552312801791576,0.06918243567640041
Morelos,NA,NA,NA,NA,NA,0.07916150984390943,-0.01464220706756503,-0.022594411323549283,0.012730230460910742,0.013369082235753938,0.020423627456493496,0.12334990106458135,0.16235120120963814,0.04747370037856801,0.08845969580529602,-0.009917696742918508,-0.03056515081231307,-0.058050982625911365,0.005056191915178724,-0.023237372962815552,-0.04207531330457638,-0.014104911347569898,0.03811913673643679,0.04926811809945141,0.008237159785354947,0.08789332556017769,0.04932787491675987,-0.039809729612330286,-0.08356543935486029,0.0024353683951553575,-0.03823623529273769,-0.11196917540070903,0.0058669254414805,0.10834849847004242,-0.009193808866941652,0.02875993267805751,0.16503655274618237,0.009256658865903374,-0.005182627729375832,0.04862142622989609,0.011328103859926865,0.006014542845485418,0.007715234526229234,-0.031980332087783385,-0.0021346854875727377,0.009922800450361789,-0.021808427154313737,0.021402785918832764,0.01791981475846287,0.0069895308566209225,0.04207245207617427,0.044646324727712274,0.03618521405666761,0.043134176881955255,0.04152880916454025,0.008033303197686692,0.027609442780751902,-0.006306811531640013,0.059114616654146385,0.022606866503478762,0.05181135674415248,0.012116230837077129,0.025171257095951124,-0.04053058149358912,0.011264873967499488,-0.01591444275736522,0.02800866123803664,0.06855909417644782,0.08351786769416725,0.041857229211047446,0.146093520930453,0.048470580516276424,-0.015248943168650518,0.03176914709530373,0.0519735007827118,-0.07452030639811513,0.004119017443248271,0.032370729923629944,-0.007082163227142018,-0.011090991899176898,0.03947456661072456,0.02166900073758563,-0.01947385718608777,-0.045892103448864574,-0.0015091646003389011,-0.04416446953899475,-0.25519975910756443,-0.10600966263717047,-0.0766262751524192,-0.12055149600237272,-0.07213974310409685,0.1561655256386338,0.02575886686957326,0.07071006858493037,0.04055639668938595,0.11098793247952424,0.13436047025486517,0.05595748821766889,-0.024659306627881045,0.06862926666830856
Nayarit,NA,NA,NA,NA,NA,0.09334345354787595,0.09770978490043739,0.05937153831029299,0.09240056852794296,0.08578812476024,0.03963641108733593,0.010855717967971421,0.031070266775104813,0.02296549514562088,0.02597892327355117,0.002509751455443887,0.030875559883528206,0.018705783875480962,0.004357050530834129,0.014203555237428365,-0.019836321486652583,-0.03217492635906562,0.020546772796113374,0.017030427988197646,-0.0035202725290738248,0.05468280241431454,0.0650867540794789,0.037698730481336616,0.028707947921780573,0.046424847940131755,-0.013614756018084633,-0.040904406569454904,-0.06042061041910976,-0.030327130964131567,-0.03648184550445407,0.006122541473679879,0.03926707598609866,0.055183795224713866,0.03757460363526417,0.03478493054319063,0.025109393747872626,0.025193560547147276,0.013801066105934191,0.017476635019406963,0.020331271938780118,-0.0191292393132163,-0.00031516318033026535,0.005458645238653637,0.015203275234601858,0.0006457238928002249,0.054447488399287695,0.02461337618998115,0.020818524853255235,-0.024038566156111347,0.018321854107945117,-0.0006491184029149802,0.01674672996787277,0.036201754019223875,0.08200740382548839,0.03426070355205812,0.07029684635542599,0.05328985392194047,0.014275342421752303,-0.008688409328398462,0.031594047242581046,-0.004666984324909806,0.05366170018258954,0.044343589574097564,0.03588422994885562,0.0326322987765676,0.020719891493739973,-0.009639390835762917,0.007882719518839997,0.01711244474690053,0.008990836618866191,0.00262772224186767,-0.014268473197908476,0.005715977413282989,-0.002214421787924116,-0.002078058436213583,0.012929566989233199,0.011799771504687093,-0.013641647383836646,-0.0018052571745416704,0.0022749285380706053,-0.030361852008429634,-0.15282903282399402,-0.07248061648434008,-0.054410287814321986,-0.07756542047072729,-0.03923387478662617,0.10687422234497744,0.08860711912533888,0.07209285797972166,0.054320902168602844,0.03209950374767786,0.03323461650417524,0.025988324317207923,-0.00131745716064403,0.02232962863179945
Nuevo León,NA,NA,NA,NA,NA,0.24977315715290846,0.39101433544386605,0.36680548270428637,0.452018078404157,0.36589412343674854,0.17812317194765775,0.32662964143329376,0.3570782693702014,0.22833383223014145,0.2727613540974985,0.4243295586328992,0.3770158575610197,0.481886786811852,0.5539582040776364,0.45999706930652917,0.4680702278202746,0.3663475738809806,0.3574469749947622,0.46833324943328275,0.414880568994985,0.23223317592311926,0.2695853252353241,0.11506214799169175,-0.16625988108707832,0.1103531408599677,-0.6272569515889144,-0.8019976656940276,-0.35968084509930087,-0.08877686362623902,-0.46963920160264827,0.46909333802286934,0.6301368417632852,0.487494176677131,0.5359308703631149,0.5308878580080411,0.26084091866168413,0.2767519652788117,0.3624351173672158,0.3409703132394542,0.31094457291583055,0.49451024857211845,0.37077574235223215,0.20810669338077256,0.12503733096766154,0.29581942954697266,0.06894270190932816,0.1958258583110727,0.039072997296308976,-0.011066637553990141,0.0724653865250158,0.05145855127329773,0.14802924059393138,0.25635944816890016,0.45574364485836616,0.23121941754351882,0.47782711258978017,0.41888482122342147,0.5414574460830002,0.2375631144814943,0.41646349502952007,0.3158994474466288,0.13050996715129803,0.04001605551480973,0.22988753359311492,0.17832901865725054,0.34722978416250894,0.25472450901762206,0.2840994581739676,0.26837569369973757,0.2879465872575371,0.17758840828170502,0.3615751021852373,0.31418456625957536,0.22332035010686757,0.2690214130853224,0.2389133534558948,0.15736315226862618,0.13976592979181177,-0.08845979136141904,0.10990784566938885,0.007128795116939118,-1.763192292502466,-0.5421202659757706,-0.07149558053672922,-0.5918634502564584,-0.13104224839857792,2.024516842552198,0.3128775630422245,-0.0696418921795718,0.4717628137545447,0.13226756212020524,0.07597424969974036,0.20208098353712173,0.25077183791666435,0.16556168395828508
Oaxaca,NA,NA,NA,NA,NA,0.10831607081758779,0.07496964914529736,0.07126391440648336,-0.004302145468820363,0.062052647462676545,0.03678174651939571,-0.028487967080505112,0.03143625960324168,0.05015966749594461,0.02237446768836449,0.04686453929745035,0.07162836826067975,0.004865247147385125,0.007387230564663178,0.03256256205186446,-0.022388773268739587,-0.004816889680467609,0.03711774976188593,0.04038345896225431,0.012861534998544042,0.06334931878737385,0.0684424392825479,0.01326804308811848,0.04640786548893295,0.047833591474054755,0.015481245779847962,-0.0607739608974881,-0.018723489896746538,0.006886496812473981,-0.014740795701423235,-0.057198702260814305,0.051453678557392364,0.0639662971789569,0.043508436244845336,0.026218456430888257,0.05459151455765032,0.03996050528539349,0.02816683116091296,0.06813661101065058,0.04784353694551821,0.03484532400142145,0.03383042558644524,0.04890919616756661,0.010432288988811487,0.031758517406062683,0.04322198376643644,0.04457735034385125,0.04597553220363157,0.018423674594803027,0.03781872417514585,0.027426867352183585,0.058131080406552516,0.007953500092957028,0.026987715022983777,0.030193975285034085,0.04635153511828044,0.05054288562283823,0.11213572253149688,0.04948830152237651,0.06456524587639394,-0.013562586331837526,-0.0013944058924109512,-0.061463426308039276,-0.020551165408888475,-0.02432272504962811,0.00806446738647642,-0.06832846908891475,-0.06832609687927116,-0.013778777368575787,-0.03569382647358541,0.04115201424214991,0.07884287651164594,0.065259372431899,0.0507423881916797,0.05898389125879029,-0.025879010992510207,-0.048048294310959506,-0.026793250725961025,-0.07523725995447575,-0.04433542263225937,-0.03549570944386097,-0.24641392418163055,-0.07759352861926717,0.010433415910809596,-0.08697118303872517,-0.012471070517200283,0.2563501434832165,0.07550790759185337,0.007372890865364307,0.07402097367550485,0.06299449457583423,0.028467746029285257,0.10453689468404703,0.19482000393928736,0.0982364162310784
Puebla,NA,NA,NA,NA,NA,0.1510365760324929,0.0741008877254548,0.1126372837694335,-0.015836466369625754,0.0796289653219802,0.03202066973194793,0.1422617212187511,0.1336389271100512,0.3670027637805514,0.1706527126465094,0.18887895510372957,0.11299923746470227,0.13090438527598025,0.13949604308337876,0.14251202857772158,0.08999991515464544,0.1300669229001204,0.16854829602525004,0.14475727162726484,0.13363580429363542,0.08886530402213107,0.024895301597239402,0.03237349103824087,-0.053750517238198625,0.02210361384053065,-0.2612041562498146,-0.34313952596100944,-0.3076500199058309,-0.09808145994814686,-0.25266549342909445,0.17077221306424073,0.34699559728369694,0.3385067414715697,0.23876155855645,0.2739424692855871,0.22649356533052453,0.11405126360059582,0.2071526674556411,0.10874540839377186,0.16293706881190592,0.2188416496375306,0.22886741278270134,0.1970328754539587,0.18682637174405894,0.2075373598207886,0.0005784011631008018,0.06632733566451932,-0.12683414131997095,-0.0672415802224155,-0.032204803365900266,0.001972179876372091,0.00131465517830498,0.08845352622329616,0.08354735969963582,0.04439239085530176,0.14240984897027406,0.09012661412553366,0.048036620720520326,0.079951279557716,0.08964533086991434,0.03134461072079691,0.11067679998432457,0.07741289189796892,0.13214835559236643,0.08869408310563154,0.22868148789028908,0.15830575425665508,0.2335727825792027,0.17699230487945056,0.19885816281719434,0.07029793499880674,0.22202513904132276,0.10853744356572016,-0.055031555814577415,0.0851908598036482,0.08080857592774433,-0.14525173990446197,-0.05623231365890364,-0.06566723806350815,-0.0477390990260772,-0.030555581020519893,-0.936328505869796,-0.31237555714842835,-0.1787636505828171,-0.3647430565556913,-0.2863622589790567,0.7951979296232111,-0.016086881256629274,-0.08893185748313145,0.07216985968734421,0.012771391412148827,0.09328049568179615,0.23600321078394784,0.18332932100744506,0.13171960455531923
