,Depth,Temperature,Cast,Cruise,Latitude,Longitude,Day,Month,Year,Ts
799,305.0,13.27,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
800,320.0,12.92,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
801,341.0,12.03,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
802,381.0,11.52,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
803,417.0,10.61,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
804,435.0,9.89,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
805,485.0,9.27,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
806,532.0,8.13,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
807,565.0,7.83,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
808,580.0,7.25,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
809,658.0,6.99,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
810,708.0,6.36,2711259,US-54855       ,20.842,-86.542,14,5,1982,19.52222222
811,22.0,27.56,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
812,37.0,26.41,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
813,50.0,26.0,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
814,56.0,25.63,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
815,64.0,25.79,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
816,96.0,24.94,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
817,113.0,23.86,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
818,123.0,22.53,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
819,141.0,21.21,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
820,150.0,20.86,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
821,156.0,19.96,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
822,163.0,19.51,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
823,173.0,18.42,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
824,181.0,17.82,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
825,195.0,17.57,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
826,220.0,16.62,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
827,230.0,16.07,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
828,260.0,14.82,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
829,276.0,14.42,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
830,288.0,13.87,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
831,299.0,13.72,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
832,316.0,13.12,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
833,331.0,12.27,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
834,363.0,11.67,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
835,384.0,11.02,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
836,410.0,10.81,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
837,435.0,10.16,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
838,448.0,10.05,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
839,489.0,8.65,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
840,568.0,8.03,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
841,606.0,7.46,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
842,616.0,7.09,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
843,689.0,6.46,2711263,US-54855       ,20.857,-86.513,14,5,1982,19.08522727
844,32.0,27.3,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
845,38.0,27.14,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
846,48.0,26.46,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
847,68.0,25.79,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
848,77.0,25.84,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
849,109.0,25.0,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
850,148.0,21.92,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
851,162.0,20.06,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
852,204.0,17.67,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
853,236.0,16.72,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
854,272.0,14.52,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
855,289.0,14.22,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
856,302.0,13.37,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
857,313.0,13.17,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
858,332.0,12.32,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
859,355.0,11.83,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
860,374.0,11.72,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
861,399.0,10.91,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
862,429.0,10.71,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
863,511.0,9.06,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
864,529.0,8.55,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
865,557.0,8.24,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
866,588.0,7.3,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
867,701.0,6.3,2711265,US-54855       ,20.897,-86.47,14,5,1982,19.13711111
868,43.0,27.61,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
869,58.0,27.14,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
870,71.0,26.31,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
871,75.0,26.41,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
872,84.0,25.73,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
873,90.0,25.68,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
874,106.0,24.74,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
875,124.0,22.99,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
876,141.0,20.31,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
877,150.0,19.56,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
878,162.0,18.97,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
879,170.0,18.92,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
880,197.0,17.47,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
881,230.0,16.47,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
882,244.0,16.32,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
883,254.0,16.02,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
884,276.0,14.62,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
885,315.0,13.47,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
886,331.0,12.62,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
887,347.0,12.42,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
888,362.0,11.88,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
889,378.0,11.67,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
890,402.0,10.71,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
891,465.0,9.53,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
892,493.0,9.27,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
893,550.0,7.98,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
894,590.0,7.3,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
895,773.0,6.14,2711260,US-54855       ,20.817,-86.575,14,5,1982,18.62644444
896,18.0,27.61,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
897,26.0,27.51,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
898,40.0,26.21,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
899,47.0,26.26,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
900,59.0,25.84,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
901,69.0,25.79,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
902,78.0,25.21,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
903,90.0,25.05,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
904,107.0,24.17,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
905,127.0,22.58,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
906,137.0,22.18,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
907,145.0,20.51,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
908,181.0,17.97,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
909,190.0,17.67,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
910,201.0,17.07,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
911,218.0,16.82,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
912,248.0,15.12,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
913,273.0,14.87,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
914,279.0,14.72,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
915,294.0,13.87,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
916,309.0,12.67,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
917,320.0,12.32,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
918,332.0,12.37,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
919,352.0,12.12,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
920,372.0,11.47,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
921,405.0,10.91,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
922,431.0,10.05,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
923,487.0,9.22,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
924,511.0,8.5,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
925,522.0,8.39,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
926,543.0,7.78,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
927,572.0,7.3,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
928,689.0,6.25,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
929,775.0,5.98,2711314,US-54855       ,21.055,-86.308,15,5,1982,20.11772727
930,56.0,27.24,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
931,82.0,26.0,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
932,106.0,25.63,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
933,142.0,24.07,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
934,162.0,22.89,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
935,186.0,21.01,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
936,208.0,19.76,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
937,233.0,19.26,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
938,251.0,18.07,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
939,316.0,15.47,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
940,400.0,12.67,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
941,432.0,12.07,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
942,460.0,11.17,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
943,489.0,10.61,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
944,500.0,10.1,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
945,571.0,8.81,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
946,651.0,8.03,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
947,690.0,7.2,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
948,772.0,6.25,2711406,US-54855       ,21.277,-85.94,15,5,1982,19.8527907
949,22.0,27.3,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
950,41.0,26.82,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
951,83.0,24.89,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
952,102.0,21.11,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
953,111.0,20.26,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
954,124.0,19.81,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
955,131.0,17.77,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
956,141.0,16.37,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
957,153.0,15.67,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
958,190.0,15.42,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
959,202.0,15.27,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
960,238.0,12.22,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
961,249.0,11.88,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
962,314.0,11.72,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
963,326.0,11.52,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
964,346.0,10.76,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
965,379.0,9.94,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
966,430.0,9.37,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
967,483.0,8.08,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
968,535.0,7.41,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
969,602.0,6.88,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
970,694.0,6.62,2711444,US-54855       ,21.485,-86.305,16,5,1982,18.70477273
971,13.0,26.51,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
972,22.0,26.26,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
973,29.0,24.63,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
974,31.0,21.11,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
975,41.0,18.87,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
976,60.0,16.17,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
977,65.0,15.82,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
978,90.0,15.12,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
979,109.0,15.02,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
980,116.0,15.82,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
981,151.0,15.52,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
982,262.0,15.42,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
983,303.0,15.72,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
984,431.0,15.82,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
985,542.0,15.32,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
986,772.0,15.22,2711467,US-54855       ,21.397,-86.463,16,5,1982,19.68326087
987,2.0,27.24,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
988,24.0,24.58,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
989,48.0,19.61,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
990,55.0,18.52,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
991,78.0,16.62,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
992,84.0,15.67,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
993,91.0,14.97,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
994,137.0,14.22,2711468,US-54855       ,21.375,-86.47,16,5,1982,19.68326087
995,8.0,27.35,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
996,19.0,26.15,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
997,32.0,23.09,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
998,49.0,21.42,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
999,68.0,17.72,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
1000,78.0,17.57,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
1001,99.0,14.52,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
1002,109.0,13.77,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
1003,133.0,13.47,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
1004,158.0,12.32,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
1005,173.0,12.07,2711470,US-54855       ,21.35,-86.472,16,5,1982,19.20913043
1006,21.0,27.14,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1007,47.0,25.37,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1008,62.0,23.71,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1009,79.0,18.42,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1010,114.0,15.57,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1011,125.0,15.07,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1012,142.0,14.87,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1013,151.0,14.52,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1014,161.0,13.72,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1015,189.0,12.87,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1016,211.0,11.57,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1017,244.0,10.91,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1018,295.0,10.56,2711475,US-54855       ,21.297,-86.458,16,5,1982,19.01704545
1399,32.0,27.14,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1400,43.0,26.72,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1401,51.0,25.63,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1402,64.0,24.89,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1403,78.0,21.11,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1404,90.0,19.21,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1405,115.0,17.02,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1406,153.0,14.57,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1407,162.0,14.17,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1408,190.0,13.47,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1409,239.0,12.82,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1410,253.0,12.07,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1411,284.0,11.77,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1412,305.0,11.27,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1413,318.0,10.41,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1414,328.0,10.05,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1415,376.0,9.58,2712438,US-54855       ,21.493,-86.383,23,5,1982,18.93422222
1444,26.0,27.67,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1445,39.0,27.45,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1446,61.0,26.15,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1447,83.0,25.89,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1448,97.0,25.0,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1449,124.0,24.48,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1450,135.0,23.86,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1451,151.0,23.76,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1452,167.0,21.06,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1453,174.0,20.51,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1454,183.0,20.36,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1455,205.0,18.67,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1456,248.0,17.67,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1457,263.0,17.52,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1458,276.0,17.17,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1459,291.0,16.02,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1460,323.0,15.32,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1461,339.0,14.37,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1462,386.0,13.07,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1463,402.0,12.42,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1464,426.0,11.72,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1465,457.0,11.32,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1466,471.0,10.91,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1467,510.0,10.46,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1468,533.0,9.94,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1469,552.0,9.12,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1470,588.0,8.75,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1471,677.0,6.73,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1472,704.0,6.51,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1473,725.0,6.04,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1474,775.0,5.93,2712690,US-54855       ,21.042,-86.183,26,5,1982,20.45755556
1475,30.0,27.61,2712730,US-54855       ,20.975,-86.3,26,5,1982,19.69288889
1476,47.0,26.93,2712730,US-54855       ,20.975,-86.3,26,5,1982,19.69288889
1477,57.0,26.82,2712730,US-54855       ,20.975,-86.3,26,5,1982,19.69288889
1478,65.0,26.41,2712730,US-54855       ,20.975,-86.3,26,5,1982,19.69288889
1479,74.0,26.26,2712730,US-54855       ,20.975,-86.3,26,5,1982,19.69288889
1480,92.0,25.21,2712730,US-54855       ,20.975,-86.3,26,5,1982,19.69288889
